Store,Day Of Week,Date,Customers,Open,Promotion,State Holiday,School Holiday
1047,2,11/26/2014,1525,1,0,0,0
1012,2,11/26/2014,918,1,0,0,0
1037,2,11/26/2014,475,1,0,0,0
1027,2,11/26/2014,694,1,0,0,0
1005,2,11/26/2014,507,1,0,0,0
1011,2,11/26/2014,2337,1,0,0,0
1004,2,11/26/2014,769,1,0,0,0
1043,2,11/26/2014,472,1,0,0,0
1001,2,11/26/2014,666,1,0,0,0
1048,2,11/26/2014,843,1,0,0,0
1030,2,11/26/2014,416,1,0,0,0
1035,2,11/26/2014,528,1,0,0,0
1013,2,11/26/2014,496,1,0,0,0
1029,2,11/26/2014,427,1,0,0,0
1042,2,11/26/2014,812,1,0,0,0
1017,2,11/26/2014,1029,1,0,0,0
1032,2,11/26/2014,324,1,0,0,0
1024,2,11/26/2014,706,1,0,0,0
1006,2,11/26/2014,311,1,0,0,0
1007,2,11/26/2014,488,1,0,0,0
1002,2,11/26/2014,638,1,0,0,0
1019,2,11/26/2014,664,1,0,0,0
1000,2,11/26/2014,651,1,0,0,0
1009,2,11/26/2014,1385,1,0,0,0
1023,2,11/26/2014,258,1,0,0,0
1016,2,11/26/2014,3292,1,0,0,0
1050,2,11/26/2014,629,1,0,0,0
1031,2,11/26/2014,646,1,0,0,0
1010,2,11/26/2014,389,1,0,0,0
1034,2,11/26/2014,555,1,0,0,0
1039,2,11/26/2014,475,1,0,0,0
1033,2,11/26/2014,492,1,0,0,0
1045,2,11/26/2014,1151,1,0,0,0
1015,2,11/26/2014,910,1,0,0,0
1022,2,11/26/2014,516,1,0,0,0
1040,2,11/26/2014,332,1,0,0,0
1046,2,11/26/2014,1290,1,0,0,0
1021,2,11/26/2014,555,1,0,0,0
1028,2,11/26/2014,619,1,0,0,0
1008,2,11/26/2014,716,1,0,0,0
1025,2,11/26/2014,555,1,0,0,0
1014,2,11/26/2014,576,1,0,0,0
1020,2,11/26/2014,607,1,0,0,0
1038,2,11/26/2014,450,1,0,0,0
1003,2,11/26/2014,807,1,0,0,0
1018,2,11/26/2014,1102,1,0,0,0
1026,2,11/26/2014,498,1,0,0,0
1049,2,11/26/2014,950,1,0,0,0
1044,1,11/25/2014,496,1,0,0,0
1041,1,11/25/2014,930,1,0,0,0
1036,1,11/25/2014,826,1,0,0,0
1047,1,11/25/2014,1606,1,0,0,0
1012,1,11/25/2014,962,1,0,0,0
1037,1,11/25/2014,561,1,0,0,0
1027,1,11/25/2014,712,1,0,0,0
1005,1,11/25/2014,596,1,0,0,0
1011,1,11/25/2014,2364,1,0,0,0
1004,1,11/25/2014,813,1,0,0,0
1043,1,11/25/2014,523,1,0,0,0
1001,1,11/25/2014,744,1,0,0,0
1048,1,11/25/2014,730,1,0,0,0
1030,1,11/25/2014,435,1,0,0,0
1035,1,11/25/2014,589,1,0,0,0
1013,1,11/25/2014,527,1,0,0,0
1029,1,11/25/2014,458,1,0,0,0
1042,1,11/25/2014,810,1,0,0,0
1017,1,11/25/2014,1093,1,0,0,0
1032,1,11/25/2014,414,1,0,0,0
1024,1,11/25/2014,831,1,0,0,0
1006,1,11/25/2014,335,1,0,0,0
1007,1,11/25/2014,525,1,0,0,0
1002,1,11/25/2014,727,1,0,0,0
1019,1,11/25/2014,707,1,0,0,0
1000,1,11/25/2014,700,1,0,0,0
1009,1,11/25/2014,1484,1,0,0,0
1023,1,11/25/2014,333,1,0,0,0
1016,1,11/25/2014,3442,1,0,0,0
1050,1,11/25/2014,624,1,0,0,0
1031,1,11/25/2014,692,1,0,0,0
1010,1,11/25/2014,502,1,0,0,0
1034,1,11/25/2014,549,1,0,0,0
1039,1,11/25/2014,507,1,0,0,0
1033,1,11/25/2014,533,1,0,0,0
1045,1,11/25/2014,973,1,0,0,0
1015,1,11/25/2014,935,1,0,0,0
1022,1,11/25/2014,536,1,0,0,0
1040,1,11/25/2014,340,1,0,0,0
1046,1,11/25/2014,1297,1,0,0,0
1021,1,11/25/2014,566,1,0,0,0
1028,1,11/25/2014,637,1,0,0,0
1008,1,11/25/2014,690,1,0,0,0
1025,1,11/25/2014,626,1,0,0,0
1014,1,11/25/2014,623,1,0,0,0
1020,1,11/25/2014,777,1,0,0,0
1038,1,11/25/2014,528,1,0,0,0
1003,1,11/25/2014,860,1,0,0,0
1018,1,11/25/2014,1126,1,0,0,0
1026,1,11/25/2014,493,1,0,0,0
1049,1,11/25/2014,1060,1,0,0,0
1044,7,11/24/2014,0,0,0,0,0
1041,7,11/24/2014,0,0,0,0,0
1036,7,11/24/2014,0,0,0,0,0
1047,7,11/24/2014,0,0,0,0,0
1012,7,11/24/2014,0,0,0,0,0
1037,7,11/24/2014,0,0,0,0,0
1027,7,11/24/2014,0,0,0,0,0
1005,7,11/24/2014,0,0,0,0,0
1011,7,11/24/2014,2615,1,0,0,0
1004,7,11/24/2014,0,0,0,0,0
1043,7,11/24/2014,0,0,0,0,0
1001,7,11/24/2014,0,0,0,0,0
1048,7,11/24/2014,0,0,0,0,0
1030,7,11/24/2014,0,0,0,0,0
1035,7,11/24/2014,0,0,0,0,0
1013,7,11/24/2014,0,0,0,0,0
1029,7,11/24/2014,0,0,0,0,0
1042,7,11/24/2014,0,0,0,0,0
1017,7,11/24/2014,0,0,0,0,0
1032,7,11/24/2014,0,0,0,0,0
1024,7,11/24/2014,0,0,0,0,0
1006,7,11/24/2014,0,0,0,0,0
1007,7,11/24/2014,0,0,0,0,0
1002,7,11/24/2014,0,0,0,0,0
1019,7,11/24/2014,0,0,0,0,0
1000,7,11/24/2014,0,0,0,0,0
1009,7,11/24/2014,0,0,0,0,0
1023,7,11/24/2014,0,0,0,0,0
1016,7,11/24/2014,3204,1,0,0,0
1050,7,11/24/2014,0,0,0,0,0
1031,7,11/24/2014,0,0,0,0,0
1010,7,11/24/2014,0,0,0,0,0
1034,7,11/24/2014,0,0,0,0,0
1039,7,11/24/2014,0,0,0,0,0
1033,7,11/24/2014,0,0,0,0,0
1045,7,11/24/2014,0,0,0,0,0
1015,7,11/24/2014,0,0,0,0,0
1022,7,11/24/2014,0,0,0,0,0
1040,7,11/24/2014,0,0,0,0,0
1046,7,11/24/2014,0,0,0,0,0
1021,7,11/24/2014,0,0,0,0,0
1028,7,11/24/2014,0,0,0,0,0
1008,7,11/24/2014,0,0,0,0,0
1025,7,11/24/2014,0,0,0,0,0
1014,7,11/24/2014,0,0,0,0,0
1020,7,11/24/2014,0,0,0,0,0
1038,7,11/24/2014,0,0,0,0,0
1003,7,11/24/2014,0,0,0,0,0
1018,7,11/24/2014,0,0,0,0,0
1026,7,11/24/2014,0,0,0,0,0
1049,7,11/24/2014,0,0,0,0,0
1044,6,11/23/2014,526,1,0,0,0
1041,6,11/23/2014,581,1,0,0,0
1036,6,11/23/2014,395,1,0,0,0
1047,6,11/23/2014,1258,1,0,0,0
1012,6,11/23/2014,469,1,0,0,0
1037,6,11/23/2014,544,1,0,0,0
1027,6,11/23/2014,337,1,0,0,0
1005,6,11/23/2014,513,1,0,0,0
1011,6,11/23/2014,1985,1,0,0,0
1004,6,11/23/2014,678,1,0,0,0
1043,6,11/23/2014,552,1,0,0,0
1001,6,11/23/2014,643,1,0,0,0
1048,6,11/23/2014,468,1,0,0,0
1030,6,11/23/2014,619,1,0,0,0
1035,6,11/23/2014,689,1,0,0,0
1013,6,11/23/2014,347,1,0,0,0
1029,6,11/23/2014,283,1,0,0,0
1042,6,11/23/2014,784,1,0,0,0
1017,6,11/23/2014,1067,1,0,0,0
1032,6,11/23/2014,421,1,0,0,0
1024,6,11/23/2014,1081,1,0,0,0
1006,6,11/23/2014,239,1,0,0,0
1007,6,11/23/2014,775,1,0,0,0
1002,6,11/23/2014,544,1,0,0,0
1019,6,11/23/2014,635,1,0,0,0
1000,6,11/23/2014,795,1,0,0,0
1009,6,11/23/2014,432,1,0,0,0
1023,6,11/23/2014,378,1,0,0,0
1016,6,11/23/2014,3349,1,0,0,0
1050,6,11/23/2014,591,1,0,0,0
1031,6,11/23/2014,355,1,0,0,0
1010,6,11/23/2014,345,1,0,0,0
1034,6,11/23/2014,426,1,0,0,0
1039,6,11/23/2014,435,1,0,0,0
1033,6,11/23/2014,306,1,0,0,0
1045,6,11/23/2014,309,1,0,0,0
1015,6,11/23/2014,791,1,0,0,0
1022,6,11/23/2014,394,1,0,0,0
1040,6,11/23/2014,223,1,0,0,0
1046,6,11/23/2014,844,1,0,0,0
1021,6,11/23/2014,318,1,0,0,0
1028,6,11/23/2014,461,1,0,0,0
1008,6,11/23/2014,529,1,0,0,0
1025,6,11/23/2014,556,1,0,0,0
1014,6,11/23/2014,478,1,0,0,0
1020,6,11/23/2014,1008,1,0,0,0
1038,6,11/23/2014,300,1,0,0,0
1003,6,11/23/2014,756,1,0,0,0
1018,6,11/23/2014,1100,1,0,0,0
1026,6,11/23/2014,327,1,0,0,0
1049,6,11/23/2014,866,1,0,0,0
1044,5,11/22/2014,552,1,1,0,0
1041,5,11/22/2014,956,1,1,0,0
1036,5,11/22/2014,848,1,1,0,0
1047,5,11/22/2014,1603,1,1,0,0
1012,5,11/22/2014,979,1,1,0,0
1037,5,11/22/2014,578,1,1,0,0
1027,5,11/22/2014,715,1,1,0,0
1005,5,11/22/2014,569,1,1,0,0
1011,5,11/22/2014,2369,1,1,0,0
1004,5,11/22/2014,1125,1,1,0,0
1043,5,11/22/2014,539,1,1,0,0
1001,5,11/22/2014,719,1,1,0,0
1048,5,11/22/2014,796,1,1,0,0
1030,5,11/22/2014,604,1,1,0,0
1035,5,11/22/2014,760,1,1,0,0
1013,5,11/22/2014,567,1,1,0,0
1029,5,11/22/2014,514,1,1,0,0
1042,5,11/22/2014,871,1,1,0,0
1017,5,11/22/2014,1054,1,1,0,0
1032,5,11/22/2014,536,1,1,0,0
1024,5,11/22/2014,1059,1,1,0,0
1006,5,11/22/2014,409,1,1,0,0
1007,5,11/22/2014,630,1,1,0,0
1002,5,11/22/2014,722,1,1,0,0
1019,5,11/22/2014,790,1,1,0,0
1000,5,11/22/2014,703,1,1,0,0
1009,5,11/22/2014,1362,1,1,0,0
1023,5,11/22/2014,373,1,1,0,0
1016,5,11/22/2014,4010,1,1,0,0
1050,5,11/22/2014,612,1,1,0,0
1031,5,11/22/2014,920,1,1,0,0
1010,5,11/22/2014,532,1,1,0,0
1034,5,11/22/2014,567,1,1,0,0
1039,5,11/22/2014,517,1,1,0,0
1033,5,11/22/2014,508,1,1,0,0
1045,5,11/22/2014,965,1,1,0,0
1015,5,11/22/2014,879,1,1,0,0
1022,5,11/22/2014,580,1,1,0,0
1040,5,11/22/2014,421,1,1,0,0
1046,5,11/22/2014,1183,1,1,0,0
1021,5,11/22/2014,659,1,1,0,0
1028,5,11/22/2014,802,1,1,0,0
1008,5,11/22/2014,799,1,1,0,0
1025,5,11/22/2014,678,1,1,0,0
1014,5,11/22/2014,678,1,1,0,0
1020,5,11/22/2014,926,1,1,0,0
1038,5,11/22/2014,487,1,1,0,0
1003,5,11/22/2014,878,1,1,0,0
1018,5,11/22/2014,1150,1,1,0,0
1026,5,11/22/2014,535,1,1,0,0
1049,5,11/22/2014,1096,1,1,0,0
1044,4,11/21/2014,525,1,1,0,0
1041,4,11/21/2014,936,1,1,0,0
1036,4,11/21/2014,853,1,1,0,0
1047,4,11/21/2014,1688,1,1,0,0
1012,4,11/21/2014,972,1,1,0,0
1037,4,11/21/2014,590,1,1,0,0
1027,4,11/21/2014,892,1,1,0,0
1005,4,11/21/2014,517,1,1,0,0
1011,4,11/21/2014,2414,1,1,0,0
1004,4,11/21/2014,1086,1,1,0,0
1043,4,11/21/2014,625,1,1,0,0
1001,4,11/21/2014,700,1,1,0,0
1048,4,11/21/2014,801,1,1,0,0
1030,4,11/21/2014,530,1,1,0,0
1035,4,11/21/2014,710,1,1,0,0
1013,4,11/21/2014,555,1,1,0,0
1029,4,11/21/2014,560,1,1,0,0
1042,4,11/21/2014,913,1,1,0,0
1017,4,11/21/2014,1041,1,1,0,0
1032,4,11/21/2014,526,1,1,0,0
1024,4,11/21/2014,1025,1,1,0,0
1006,4,11/21/2014,324,1,1,0,0
1007,4,11/21/2014,604,1,1,0,0
1002,4,11/21/2014,721,1,1,0,0
1019,4,11/21/2014,761,1,1,0,0
1000,4,11/21/2014,758,1,1,0,0
1009,4,11/21/2014,1313,1,1,0,0
1023,4,11/21/2014,411,1,1,0,0
1016,4,11/21/2014,3530,1,1,0,0
1050,4,11/21/2014,611,1,1,0,0
1031,4,11/21/2014,675,1,1,0,0
1010,4,11/21/2014,472,1,1,0,0
1034,4,11/21/2014,555,1,1,0,0
1039,4,11/21/2014,479,1,1,0,0
1033,4,11/21/2014,609,1,1,0,0
1045,4,11/21/2014,1235,1,1,0,0
1015,4,11/21/2014,893,1,1,0,0
1022,4,11/21/2014,622,1,1,0,0
1040,4,11/21/2014,355,1,1,0,0
1046,4,11/21/2014,1343,1,1,0,0
1021,4,11/21/2014,753,1,1,0,0
1028,4,11/21/2014,735,1,1,0,0
1008,4,11/21/2014,733,1,1,0,0
1025,4,11/21/2014,602,1,1,0,0
1014,4,11/21/2014,705,1,1,0,0
1020,4,11/21/2014,839,1,1,0,0
1038,4,11/21/2014,482,1,1,0,0
1003,4,11/21/2014,839,1,1,0,0
1018,4,11/21/2014,1110,1,1,0,0
1026,4,11/21/2014,476,1,1,0,0
1049,4,11/21/2014,1039,1,1,0,0
1044,3,11/20/2014,556,1,1,0,0
1041,3,11/20/2014,842,1,1,0,0
1036,3,11/20/2014,873,1,1,0,0
1047,3,11/20/2014,1666,1,1,0,0
1012,3,11/20/2014,940,1,1,0,0
1037,3,11/20/2014,528,1,1,0,0
1027,3,11/20/2014,623,1,1,0,0
1005,3,11/20/2014,483,1,1,0,0
1011,3,11/20/2014,2280,1,1,0,0
1004,3,11/20/2014,1033,1,1,0,0
1043,3,11/20/2014,439,1,1,0,0
1001,3,11/20/2014,710,1,1,0,0
1048,3,11/20/2014,799,1,1,0,0
1030,3,11/20/2014,479,1,1,0,0
1035,3,11/20/2014,767,1,1,0,0
1013,3,11/20/2014,555,1,1,0,0
1029,3,11/20/2014,472,1,1,0,0
1042,3,11/20/2014,1003,1,1,0,0
1017,3,11/20/2014,1126,1,1,0,0
1032,3,11/20/2014,487,1,1,0,0
1024,3,11/20/2014,985,1,1,0,0
1006,3,11/20/2014,362,1,1,0,0
1007,3,11/20/2014,660,1,1,0,0
1002,3,11/20/2014,728,1,1,0,0
1019,3,11/20/2014,832,1,1,0,0
1000,3,11/20/2014,748,1,1,0,0
1009,3,11/20/2014,1287,1,1,0,0
1023,3,11/20/2014,348,1,1,0,0
1016,3,11/20/2014,3551,1,1,0,0
1050,3,11/20/2014,718,1,1,0,0
1031,3,11/20/2014,727,1,1,0,0
1010,3,11/20/2014,461,1,1,0,0
1034,3,11/20/2014,544,1,1,0,0
1039,3,11/20/2014,512,1,1,0,0
1033,3,11/20/2014,0,0,1,a,0
1045,3,11/20/2014,937,1,1,0,0
1015,3,11/20/2014,984,1,1,0,0
1022,3,11/20/2014,862,1,1,0,0
1040,3,11/20/2014,363,1,1,0,0
1046,3,11/20/2014,1208,1,1,0,0
1021,3,11/20/2014,0,0,1,a,0
1028,3,11/20/2014,753,1,1,0,0
1008,3,11/20/2014,812,1,1,0,0
1025,3,11/20/2014,640,1,1,0,0
1014,3,11/20/2014,722,1,1,0,0
1020,3,11/20/2014,760,1,1,0,0
1038,3,11/20/2014,487,1,1,0,0
1003,3,11/20/2014,878,1,1,0,0
1018,3,11/20/2014,1143,1,1,0,0
1026,3,11/20/2014,487,1,1,0,0
1049,3,11/20/2014,1029,1,1,0,0
1044,2,11/19/2014,570,1,1,0,0
1041,2,11/19/2014,942,1,1,0,0
1036,2,11/19/2014,1059,1,1,0,0
1047,2,11/19/2014,1846,1,1,0,0
1012,2,11/19/2014,1225,1,1,0,0
1037,2,11/19/2014,573,1,1,0,0
1027,2,11/19/2014,932,1,1,0,0
1005,2,11/19/2014,567,1,1,0,0
1011,2,11/19/2014,2437,1,1,0,0
1004,2,11/19/2014,1168,1,1,0,0
1043,2,11/19/2014,550,1,1,0,0
1001,2,11/19/2014,747,1,1,0,0
1048,2,11/19/2014,921,1,1,0,0
1030,2,11/19/2014,493,1,1,0,0
1035,2,11/19/2014,728,1,1,0,0
1013,2,11/19/2014,569,1,1,0,0
1029,2,11/19/2014,511,1,1,0,0
1042,2,11/19/2014,944,1,1,0,0
1017,2,11/19/2014,1203,1,1,0,0
1032,2,11/19/2014,480,1,1,0,0
1024,2,11/19/2014,1055,1,1,0,0
1006,2,11/19/2014,422,1,1,0,0
1007,2,11/19/2014,628,1,1,0,0
1002,2,11/19/2014,779,1,1,0,0
1019,2,11/19/2014,865,1,1,0,0
1000,2,11/19/2014,795,1,1,0,0
1009,2,11/19/2014,1573,1,1,0,0
1023,2,11/19/2014,384,1,1,0,0
1016,2,11/19/2014,3548,1,1,0,0
1050,2,11/19/2014,698,1,1,0,0
1031,2,11/19/2014,759,1,1,0,0
1010,2,11/19/2014,430,1,1,0,0
1034,2,11/19/2014,572,1,1,0,0
1039,2,11/19/2014,538,1,1,0,0
1033,2,11/19/2014,606,1,1,0,0
1045,2,11/19/2014,1515,1,1,0,0
1015,2,11/19/2014,965,1,1,0,0
1022,2,11/19/2014,698,1,1,0,0
1040,2,11/19/2014,435,1,1,0,0
1046,2,11/19/2014,1316,1,1,0,0
1021,2,11/19/2014,726,1,1,0,0
1028,2,11/19/2014,764,1,1,0,0
1008,2,11/19/2014,814,1,1,0,0
1025,2,11/19/2014,665,1,1,0,0
1014,2,11/19/2014,769,1,1,0,0
1020,2,11/19/2014,775,1,1,0,0
1038,2,11/19/2014,523,1,1,0,0
1003,2,11/19/2014,928,1,1,0,0
1018,2,11/19/2014,1213,1,1,0,0
1026,2,11/19/2014,516,1,1,0,0
1049,2,11/19/2014,1109,1,1,0,0
1044,1,11/18/2014,707,1,1,0,0
1041,1,11/18/2014,1087,1,1,0,0
1036,1,11/18/2014,1104,1,1,0,0
1047,1,11/18/2014,1976,1,1,0,0
1012,1,11/18/2014,1404,1,1,0,0
1037,1,11/18/2014,653,1,1,0,0
1027,1,11/18/2014,1042,1,1,0,0
1005,1,11/18/2014,649,1,1,0,0
1011,1,11/18/2014,2362,1,1,0,0
1004,1,11/18/2014,1424,1,1,0,0
1043,1,11/18/2014,618,1,1,0,0
1001,1,11/18/2014,876,1,1,0,0
1048,1,11/18/2014,957,1,1,0,0
1030,1,11/18/2014,630,1,1,0,0
1035,1,11/18/2014,936,1,1,0,0
1013,1,11/18/2014,629,1,1,0,0
1029,1,11/18/2014,604,1,1,0,0
1042,1,11/18/2014,1106,1,1,0,0
1017,1,11/18/2014,1261,1,1,0,0
1032,1,11/18/2014,564,1,1,0,0
1024,1,11/18/2014,1164,1,1,0,0
1006,1,11/18/2014,455,1,1,0,0
1007,1,11/18/2014,723,1,1,0,0
1002,1,11/18/2014,887,1,1,0,0
1019,1,11/18/2014,1014,1,1,0,0
1000,1,11/18/2014,847,1,1,0,0
1009,1,11/18/2014,1681,1,1,0,0
1023,1,11/18/2014,458,1,1,0,0
1016,1,11/18/2014,3614,1,1,0,0
1050,1,11/18/2014,767,1,1,0,0
1031,1,11/18/2014,890,1,1,0,0
1010,1,11/18/2014,610,1,1,0,0
1034,1,11/18/2014,646,1,1,0,0
1039,1,11/18/2014,582,1,1,0,0
1033,1,11/18/2014,604,1,1,0,0
1045,1,11/18/2014,1421,1,1,0,0
1015,1,11/18/2014,1038,1,1,0,0
1022,1,11/18/2014,820,1,1,0,0
1040,1,11/18/2014,507,1,1,0,0
1046,1,11/18/2014,1354,1,1,0,0
1021,1,11/18/2014,738,1,1,0,0
1028,1,11/18/2014,823,1,1,0,0
1008,1,11/18/2014,985,1,1,0,0
1025,1,11/18/2014,823,1,1,0,0
1014,1,11/18/2014,906,1,1,0,0
1020,1,11/18/2014,898,1,1,0,0
1038,1,11/18/2014,595,1,1,0,0
1003,1,11/18/2014,1032,1,1,0,0
1018,1,11/18/2014,1343,1,1,0,0
1026,1,11/18/2014,609,1,1,0,0
1049,1,11/18/2014,1366,1,1,0,0
1044,7,11/17/2014,0,0,0,0,0
1041,7,11/17/2014,0,0,0,0,0
1036,7,11/17/2014,0,0,0,0,0
1047,7,11/17/2014,0,0,0,0,0
1012,7,11/17/2014,0,0,0,0,0
1037,7,11/17/2014,0,0,0,0,0
1027,7,11/17/2014,0,0,0,0,0
1005,7,11/17/2014,0,0,0,0,0
1011,7,11/17/2014,2597,1,0,0,0
1004,7,11/17/2014,0,0,0,0,0
1043,7,11/17/2014,0,0,0,0,0
1001,7,11/17/2014,0,0,0,0,0
1048,7,11/17/2014,0,0,0,0,0
1030,7,11/17/2014,0,0,0,0,0
1035,7,11/17/2014,0,0,0,0,0
1013,7,11/17/2014,0,0,0,0,0
1029,7,11/17/2014,0,0,0,0,0
1042,7,11/17/2014,0,0,0,0,0
1017,7,11/17/2014,0,0,0,0,0
1032,7,11/17/2014,0,0,0,0,0
1024,7,11/17/2014,0,0,0,0,0
1006,7,11/17/2014,0,0,0,0,0
1007,7,11/17/2014,0,0,0,0,0
1002,7,11/17/2014,0,0,0,0,0
1019,7,11/17/2014,0,0,0,0,0
1000,7,11/17/2014,0,0,0,0,0
1009,7,11/17/2014,0,0,0,0,0
1023,7,11/17/2014,0,0,0,0,0
1016,7,11/17/2014,3207,1,0,0,0
1050,7,11/17/2014,0,0,0,0,0
1031,7,11/17/2014,0,0,0,0,0
1010,7,11/17/2014,0,0,0,0,0
1034,7,11/17/2014,0,0,0,0,0
1039,7,11/17/2014,0,0,0,0,0
1033,7,11/17/2014,0,0,0,0,0
1045,7,11/17/2014,0,0,0,0,0
1015,7,11/17/2014,0,0,0,0,0
1022,7,11/17/2014,0,0,0,0,0
1040,7,11/17/2014,0,0,0,0,0
1046,7,11/17/2014,0,0,0,0,0
1021,7,11/17/2014,0,0,0,0,0
1028,7,11/17/2014,0,0,0,0,0
1008,7,11/17/2014,0,0,0,0,0
1025,7,11/17/2014,0,0,0,0,0
1014,7,11/17/2014,0,0,0,0,0
1020,7,11/17/2014,0,0,0,0,0
1038,7,11/17/2014,0,0,0,0,0
1003,7,11/17/2014,0,0,0,0,0
1018,7,11/17/2014,0,0,0,0,0
1026,7,11/17/2014,0,0,0,0,0
1049,7,11/17/2014,0,0,0,0,0
1044,6,11/16/2014,480,1,0,0,0
1041,6,11/16/2014,627,1,0,0,0
1036,6,11/16/2014,382,1,0,0,0
1047,6,11/16/2014,1405,1,0,0,0
1012,6,11/16/2014,465,1,0,0,0
1037,6,11/16/2014,631,1,0,0,0
1027,6,11/16/2014,313,1,0,0,0
1005,6,11/16/2014,534,1,0,0,0
1011,6,11/16/2014,1687,1,0,0,0
1004,6,11/16/2014,681,1,0,0,0
1043,6,11/16/2014,489,1,0,0,0
1001,6,11/16/2014,708,1,0,0,0
1048,6,11/16/2014,477,1,0,0,0
1030,6,11/16/2014,579,1,0,0,0
1035,6,11/16/2014,662,1,0,0,0
1013,6,11/16/2014,353,1,0,0,0
1029,6,11/16/2014,249,1,0,0,0
1042,6,11/16/2014,771,1,0,0,0
1017,6,11/16/2014,1114,1,0,0,0
1032,6,11/16/2014,447,1,0,0,0
1024,6,11/16/2014,829,1,0,0,0
1006,6,11/16/2014,228,1,0,0,0
1007,6,11/16/2014,740,1,0,0,0
1002,6,11/16/2014,588,1,0,0,0
1019,6,11/16/2014,635,1,0,0,0
1000,6,11/16/2014,886,1,0,0,0
1009,6,11/16/2014,481,1,0,0,0
1023,6,11/16/2014,402,1,0,0,0
1016,6,11/16/2014,3343,1,0,0,0
1050,6,11/16/2014,593,1,0,0,0
1031,6,11/16/2014,394,1,0,0,0
1010,6,11/16/2014,367,1,0,0,0
1034,6,11/16/2014,451,1,0,0,0
1039,6,11/16/2014,459,1,0,0,0
1033,6,11/16/2014,285,1,0,0,0
1045,6,11/16/2014,292,1,0,0,0
1015,6,11/16/2014,727,1,0,0,0
1022,6,11/16/2014,438,1,0,0,0
1040,6,11/16/2014,203,1,0,0,0
1046,6,11/16/2014,809,1,0,0,0
1021,6,11/16/2014,368,1,0,0,0
1028,6,11/16/2014,471,1,0,0,0
1008,6,11/16/2014,495,1,0,0,0
1025,6,11/16/2014,630,1,0,0,0
1014,6,11/16/2014,406,1,0,0,0
1020,6,11/16/2014,1028,1,0,0,0
1038,6,11/16/2014,357,1,0,0,0
1003,6,11/16/2014,737,1,0,0,0
1018,6,11/16/2014,1085,1,0,0,0
1026,6,11/16/2014,368,1,0,0,0
1049,6,11/16/2014,907,1,0,0,0
1044,5,11/15/2014,472,1,0,0,0
1041,5,11/15/2014,826,1,0,0,0
1036,5,11/15/2014,760,1,0,0,0
1047,5,11/15/2014,1420,1,0,0,0
1012,5,11/15/2014,875,1,0,0,0
1037,5,11/15/2014,537,1,0,0,0
1027,5,11/15/2014,630,1,0,0,0
1005,5,11/15/2014,534,1,0,0,0
1011,5,11/15/2014,2294,1,0,0,0
1004,5,11/15/2014,807,1,0,0,0
1043,5,11/15/2014,518,1,0,0,0
1001,5,11/15/2014,663,1,0,0,0
1048,5,11/15/2014,703,1,0,0,0
1030,5,11/15/2014,512,1,0,0,0
1035,5,11/15/2014,563,1,0,0,0
1013,5,11/15/2014,573,1,0,0,0
1029,5,11/15/2014,435,1,0,0,0
1042,5,11/15/2014,764,1,0,0,0
1017,5,11/15/2014,1000,1,0,0,0
1032,5,11/15/2014,432,1,0,0,0
1024,5,11/15/2014,707,1,0,0,0
1006,5,11/15/2014,313,1,0,0,0
1007,5,11/15/2014,506,1,0,0,0
1002,5,11/15/2014,646,1,0,0,0
1019,5,11/15/2014,706,1,0,0,0
1000,5,11/15/2014,694,1,0,0,0
1009,5,11/15/2014,1081,1,0,0,0
1023,5,11/15/2014,351,1,0,0,0
1016,5,11/15/2014,3790,1,0,0,0
1050,5,11/15/2014,520,1,0,0,0
1031,5,11/15/2014,623,1,0,0,0
1010,5,11/15/2014,437,1,0,0,0
1034,5,11/15/2014,496,1,0,0,0
1039,5,11/15/2014,434,1,0,0,0
1033,5,11/15/2014,426,1,0,0,0
1045,5,11/15/2014,839,1,0,0,0
1015,5,11/15/2014,827,1,0,0,0
1022,5,11/15/2014,569,1,0,0,0
1040,5,11/15/2014,346,1,0,0,0
1046,5,11/15/2014,1132,1,0,0,0
1021,5,11/15/2014,575,1,0,0,0
1028,5,11/15/2014,709,1,0,0,0
1008,5,11/15/2014,684,1,0,0,0
1025,5,11/15/2014,551,1,0,0,0
1014,5,11/15/2014,582,1,0,0,0
1020,5,11/15/2014,747,1,0,0,0
1038,5,11/15/2014,433,1,0,0,0
1003,5,11/15/2014,827,1,0,0,0
1018,5,11/15/2014,1157,1,0,0,0
1026,5,11/15/2014,499,1,0,0,0
1049,5,11/15/2014,952,1,0,0,0
1044,4,11/14/2014,478,1,0,0,0
1041,4,11/14/2014,776,1,0,0,0
1036,4,11/14/2014,734,1,0,0,0
1047,4,11/14/2014,1509,1,0,0,0
1012,4,11/14/2014,860,1,0,0,0
1037,4,11/14/2014,483,1,0,0,0
1027,4,11/14/2014,756,1,0,0,0
1005,4,11/14/2014,523,1,0,0,0
1011,4,11/14/2014,2216,1,0,0,0
1004,4,11/14/2014,872,1,0,0,0
1043,4,11/14/2014,511,1,0,0,0
1001,4,11/14/2014,557,1,0,0,0
1048,4,11/14/2014,709,1,0,0,0
1030,4,11/14/2014,434,1,0,0,0
1035,4,11/14/2014,539,1,0,0,0
1013,4,11/14/2014,478,1,0,0,0
1029,4,11/14/2014,432,1,0,0,0
1042,4,11/14/2014,823,1,0,0,0
1017,4,11/14/2014,925,1,0,0,0
1032,4,11/14/2014,382,1,0,0,0
